gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
568408	32.63	27.97	40.42	34.5	32.09	39.2	31.96	29.07	24.89	30.26	33.86	28.02
101882764	2.74	1.41	2.52	2.97	2.91	1.51	2.01	1.67	2.12	2.45	1.92	2.79
791973	2.13	4.57	2.83	3.92	3.75	3.14	3.38	7.36	4.15	1.44	2.95	3.1
565548	2.07	1.14	2.28	25.01	2.52	1.2	0.63	7.46	9.63	15.12	0.68	10.85
393106	3.88	7.22	4.9	4.38	6.11	4.81	3.33	4.3	4.23	5.74	6.22	5.13
564552	53.22	37.23	51.47	56.29	47.64	49.44	50.28	47.33	50.43	46.82	48.45	46.42
569044	10.81	6.07	10.97	11.28	10.18	10.81	9.64	12.92	8.26	8.42	11.22	9.5
100331186	0.95	0.31	1.42	0.88	1.42	1.13	1.93	1.58	1.59	1.64	1.03	1.23
797196	4.24	3.62	7.92	9.42	6.23	8.66	3.47	9.36	5.15	11.97	5.28	6.93
101886528	0	0	0	0	0	0	0.27	0	0.29	0	0	0
562071	13.72	12.42	12.26	10.38	11.02	15.01	9.2	10.82	9.27	7.67	10.23	8.73
103910803	0	0.09	0.08	0	0.24	0.19	0.15	0.66	0.45	0.63	0.22	0.07
192121	27.45	20.57	29.79	14.89	14.26	30.07	22.32	8.53	9.04	11.36	13.77	9.42
556533	0.56	0	0	0	0	1.37	0	0	1.48	0	0.5	0.84
100142646	1.39	0	0.47	1.66	2.39	0	0.62	0.5	2.97	1.02	0.19	1.09
792196	0.49	0.82	0.38	0.68	1.34	0.37	2.46	4.31	3.41	1.02	0.97	1.07
103909212	0.36	0.12	0.44	0.56	0.77	0.26	0.29	0.52	0.28	0.19	0.37	0.4
566358	9.77	1.15	10.99	5.91	9.27	8.29	10.69	5.46	5.77	8.06	9.05	9.11
30227	0.51	0.34	0.87	2.29	1.65	0.18	1.37	1.36	1.6	2.77	1.57	1.69
791185	1.21	1.58	1.56	1.15	1.5	1.67	1.86	3.8	1.27	1.69	1.76	1.87
556236	1.35	1.17	1.27	1.38	1.61	2.53	2.02	1.36	2.05	1.32	1.82	2.26
100002387	0.44	0.7	0.16	0	0	0.04	1.14	0.24	9.18	0.13	4.4	0.18
100003238	6.03	2.36	6.92	7.24	8.45	7.07	7.81	6.48	5.3	8.51	10.28	8.53
101884699	1.54	0.16	1.46	0.87	1.05	0.61	1.71	1.43	2.07	1.43	0.65	1.51
562327	9.87	4.41	12.22	13.44	13.72	7.56	11.66	11.25	5.63	12.4	13.37	15.81
556735	3.28	0.65	3.88	3.97	3.45	2.24	4.58	7.4	3.06	4.51	3.16	4.73
100151067	1.37	0.16	0.04	0.04	0	0.18	0.2	0	0.33	0	0	0
436811	138.23	290.09	148.7	119.59	48.19	164.82	127.53	81.57	83.99	63.85	113.33	36.84
558790	0.06	0	0.7	0.69	0.32	0.06	0.68	1.18	1.36	0.27	0.57	0.72
324142	16.5	7.87	15.66	14.47	14.88	12.65	14.71	15.15	13.95	13.27	13.71	15.96
556489	2.06	0.21	0.18	0.29	0.11	0	0.07	0	0.05	0.02	0	0.05
557305	2.26	1.54	1.33	3.56	3.95	0.84	1.51	2.44	2.48	2.42	2.84	2.09
562291	23.7	38.35	35.5	21.42	16.1	30.31	16.41	32.05	16.85	17	26.8	23.72
553502	1.42	2.19	1.19	2.41	1.12	1.42	0.89	1.57	1.18	0.75	1.62	1.08
563479	0.03	0	0.2	0.03	0.1	0.03	0.03	0.27	0.03	0	0.03	0.12
100003956	52.49	52.97	60.82	44.61	50.42	68.9	54.59	44.27	37.1	61.08	66.39	50.48
100037329	0.27	0	0.21	0.11	0.1	0	0.29	0.15	0.34	0.09	0.34	0
568779	5.54	8.87	7.79	9.41	6.32	5.25	8.64	6.09	11.13	5.24	5	7.68
794617	0.26	0	0	0.12	0	0.49	0	0	0	0	0	0
323482	1.99	2.84	3.07	3.54	3.29	3.4	5.43	5.52	7.29	3.43	3.97	3.02
386825	0	0	0	0	0.15	0	0.36	0.29	2.34	0	0	0
100002505	139.39	81.79	132.12	128.25	165.64	111.89	104.29	107.82	91.26	134.89	123.46	161.35
100005416	1.22	0.35	1.07	2.89	1.96	0.43	2.4	4.7	9.45	0.53	1.2	3.45
100034468	5.64	5.02	3.9	4.83	5.18	4.46	5.03	8.66	7.12	6.53	4.71	5.21
393320	0.72	2.21	0.86	1.4	0.52	0.28	2.98	1.89	1.43	1.25	6.61	3.96
562846	26.28	21.54	24.87	17.71	19	31.97	24.16	20.97	21.32	20.91	24.97	19.6
558218	22.4	12.08	18.68	23.98	28.03	15.15	22.76	27.92	43.75	23.46	22.19	31.83
553596	6.34	5.52	3.97	4.74	5.32	2.3	4.91	12.87	3.21	3.47	4.92	4.26
393780	4	10.13	2.09	4.25	4.22	4.72	5.7	7.34	4.83	4.42	4.22	2.63
561924	30.24	15.99	37.17	47.29	45.76	25.98	36.52	50.5	36.22	50.13	55.44	36.75
100003090	0	0	0	0.12	0	0	0.1	0.9	0.05	0	0	0
564253	1.06	0.03	1.2	2	2.86	1.39	0.98	1.72	2.16	2.39	3.06	1.06
796632	0.03	0.48	0	0	0	0	0	0	0	0	0	0.07
492495	25.12	20.82	27.73	25.99	31.37	27.13	22.2	23.94	16.71	29.28	30.14	25.92
100333474	0.09	0	0	0.59	0.34	0	0	1.48	0.04	0	0	0.2
335834	30.04	6.72	29.39	29.78	51.43	18.4	12.54	36.3	27.44	38.02	32.37	59.86
449813	15.33	26.19	22.46	14.25	13.88	18.94	13.27	18.71	13.8	20.32	19.8	14.33
504079	3.89	5.92	5.75	6.5	7.41	11.13	2.89	6.01	4.76	6.63	5.78	7.64
494476	0.14	0.75	0.35	0.04	0.87	1.27	0.74	0.81	0.84	0.06	1.74	0.22
445029	7.01	0.35	0.66	1.47	0	1.3	1.64	0.41	357.51	0.3	0	0.3
100006345	16.27	15.16	18.45	19.95	18.46	15.93	16.32	18.32	10.14	15.03	19.16	19.88
436655	11.74	21.26	11.72	14.11	10.61	14.12	12.15	11.72	11.8	12.43	16.43	10.08
767738	13.24	0.64	16.09	10.45	17.73	9	16.91	13.19	15.46	19.34	15.54	17.59
792831	10.2	7.75	10.16	10.2	10.06	10.56	8.85	8.9	7.28	10.32	10.78	10.17
557628	2.02	1.04	2.35	4.45	5.8	2.77	1.95	4.11	2.65	4.3	5.21	3.4
553420	0	0	0.04	0	0.04	0	0	0	0	0	0	0
798527	0.15	0.14	0	0.12	0.01	0	9.7	2.2	6.45	0.05	0.01	0.04
393706	0.23	0	0	0.08	0	0	0	0	0	0	0.55	0
558670	4.52	0.27	3.04	4.16	7.95	1.77	4.43	4.34	4.22	4.31	3.23	5.23
100536805	3.95	2.68	3.23	3.32	3.74	4.66	2.63	3.99	3.35	3.18	3.59	3.32
100330841	2.01	0.09	2.6	1.57	2.53	1.98	4.76	2.16	3.76	2.22	2.71	2.89
100535592	0.73	0.75	0.52	0.09	0	0.17	0.24	0.33	0.08	0.13	0.08	0.47
558400	2.72	4.25	3.63	6.5	4.38	4.95	5.18	6.41	3.31	5.85	4.59	3.37
751663	27.44	9.18	25.93	30.12	33.39	16.89	30.48	26.29	28.1	34.95	31.77	32.23
556374	0	0.03	0.08	0.03	0.17	0	0.75	0.38	1.74	0.14	0.07	0.06
100006534	0	0	0	0	0.07	0	0.48	2.85	0.69	0.2	0.2	0.13
100004969	0.26	1.42	0.14	0.5	0.61	0.19	1.13	1.08	6.07	0.4	0.84	0.94
100037372	21.94	18.63	25.31	26.54	22.88	27.28	22.73	23.65	21.25	24.3	22.2	21.38
555714	1.27	2.27	1.92	1	1.4	3.38	2.1	1.64	3.39	1.79	2.22	0.7
317745	8.78	27.67	10.88	12.9	10.45	32.29	25.63	8.71	18.46	10.62	22.86	24.2
795408	8.85	0.67	7.81	7.84	9.64	5.71	9.86	7.87	10.61	9.32	10.65	9.9
797610	8.54	4.03	5.49	6.04	5.92	5.11	3.61	3.94	8.44	1.94	6.82	6.92
541525	1.41	0.35	1.2	1.89	1.66	0.81	1.59	2.02	1.77	2.84	2.45	1.32
406764	61.22	55.41	62.94	55.97	65.86	50.02	61.92	58.83	52.45	71.43	70.75	65.74
103909971	1.16	0	1.06	1.19	2.17	0.04	0.75	1.86	1.28	1.57	1.06	3.34
415227	34.32	40.49	31.45	30.18	45.99	30.2	37.84	47.61	55.07	34.39	38.46	41.41
541427	0.12	0.12	0.15	0.19	0.29	0.96	1.12	0.92	3.7	0	1.23	0.31
563784	0.85	1.05	1.27	1.17	0.28	0.61	0.78	1.14	0.68	1.17	0.68	1.03
561381	0	0	0	0.06	0	0	0	0.12	0.09	0	0	0.15
562702	37.74	23.81	35.45	40.02	36.82	30.91	27.16	27.84	20.89	35.86	28.8	31.89
562881	4.66	0.91	4.04	7.48	4.11	1.77	8.94	9.98	9.4	6.93	4.92	5.26
101886496	1.56	0.89	2.52	2.23	2.22	1.99	2.35	2.3	3.9	1.56	2.54	2.26
550532	12.02	11.8	13.39	13.12	12.83	12.3	7.37	10.39	8.53	10.96	11.27	10.24
553162	7.19	1.55	4.07	6.25	13.59	0.8	6.09	7.76	9.44	12.21	12.21	10.34
553270	0.18	0.2	0.5	2.01	1.61	0.45	1.15	1.75	1.38	1.44	1.38	1.56
553451	145.17	81.82	113.67	126.19	127.66	86.39	157.4	93.64	83.35	108.79	104.73	121.03
561483	11.96	6.33	13.42	10.74	11.64	12.99	9.38	9.53	9.56	10.16	11.77	10.39
559303	12.83	2.69	12	11.73	13.35	9.03	14.89	12.66	13.96	15.05	12.35	15.04
566852	0	0	0.05	0.1	0.08	0	0.04	0.09	0	0.21	0	0
566886	1.89	0.71	3.61	8.24	5.15	2.71	8.15	9.18	8.1	7.08	5.98	7.03
101882478	0.6	0.34	0.51	0.2	0.16	0.42	0.78	0.55	0.91	0.19	0.24	0.28
795664	0	0	0.04	0.05	0.07	0.16	0.04	0.23	0.15	0.1	0	0.26
568167	0	0	0	0	0	0	0	0.35	0	0	0	0
100037310	0.37	0	0.5	1.55	0.54	0.66	0.78	0.94	0.67	1.95	0.94	0
792560	8.14	1.87	7.93	8.68	8.76	7.96	9.1	8.89	12.41	7.46	10.31	9.25
103909601	1.61	3.98	2.75	1.58	1.31	1.83	2.04	2.56	1.94	1.87	0.73	2.22
393678	1.31	0	0.17	0.57	0.43	0.16	0.77	1.04	0.21	0.94	4.27	1.05
103909985	0.6	0	0.98	0.97	0.88	0.66	2.97	1.16	3.22	2.85	2.81	2.2
751669	3.94	2.19	3.16	2.75	2.63	5.76	5.53	4.39	3.58	2.4	5.33	4.04
100034412	2.62	2.59	2.58	7.91	4.68	0.55	1.36	7.11	6.73	9.86	0.37	14.91
449674	66.22	105.92	55.64	72.99	42.37	63.72	61.24	53.62	38.95	55.59	65.61	56.14
110440056	0.58	1.7	0.06	7.08	0.28	0.17	0.1	3.33	3.92	4.2	0.05	0.71
407987	1.53	2.88	3.63	2.76	1.76	2.49	3.65	6.2	9.02	2.93	2.86	2.65
100536800	1.76	0.26	1.26	2.55	3.8	0.79	2.57	2.78	1.71	3.43	4.23	3.91
569443	1.06	0.51	0.23	0.21	0.59	0	1.14	2.6	0.34	0	1.14	1.5
108183920	1.86	0.44	1.4	0.67	2.09	1.83	2.11	2.43	3.15	1.18	0.87	1.27
565968	0.09	0.73	0.18	0.09	0.04	0.22	0.39	0.21	0.38	0.57	0.51	0.25
101882312	14.62	1.39	18.3	4.69	3.18	2.77	1.45	3.9	2.46	5.04	18.71	7.53
266676	0.04	0	0.12	0	0.24	0	0.34	0.23	0.34	0.47	0.19	0.88
554230	0.45	0.27	0.59	1.34	1.42	0.81	3.26	2.04	1.79	1.34	2.21	1.39
108180169	0.06	0.31	0.17	0.04	0.18	0.43	0.21	0.2	0.18	0.07	0.2	0.04
415252	2.75	5.41	2.23	3.69	3.88	2.17	4.61	7.65	7.55	2.67	3.71	2.1
406566	76.35	78.72	61.76	63.86	65.28	98.65	37.63	45.35	41.08	50.79	53.88	44.01
393485	16.15	47.89	23.89	20.01	13.26	25.92	24.4	27.46	19.37	23.44	25.15	21.93
64604	14.6	21.45	13.15	11.67	11.48	20.76	15.44	10.6	11.63	8.07	11.34	10.37
325316	13.54	19.6	7.87	10.64	19.08	11.72	8.71	15.42	15.5	15.11	14.26	15.2
108192084	0.28	0	0.14	0.39	1.46	0.05	0.6	0.86	1.06	1.66	0.99	1.91
796551	3.72	1.34	7.18	2.13	2.07	10.36	5.66	2.92	3.1	1.1	0.45	0.2
100330441	0.8	1.74	0.59	0.36	0.24	1.11	0.63	0.57	0.28	0.6	0.35	1.2
394073	13.6	15.58	8.98	11.74	13.14	15.21	12.05	13.89	20.97	12.91	8.78	12.37
567114	1.28	0.26	2.66	1.73	1.44	2.95	1.87	2.2	2.03	1.33	1.87	1.07
793996	18.87	11.31	19.34	17.91	18.75	16.62	22.62	11.72	12.18	17.69	18.98	14.76
791619	45.95	36.31	49.7	28.59	36.13	46.93	58.73	23.2	20.7	32.25	41.85	24.06
101883672	1.18	1.42	1.58	2.58	1.36	3.79	2.17	1.98	2.02	2.85	2.24	2.55
100536326	0.24	0.25	0.06	0.27	0.34	0.11	0.05	0.6	0.43	0.31	0.05	0.42
797099	13.86	9.84	13.03	12.68	15.84	14.01	8.57	14.74	10.69	14.63	16.89	11.71
794170	3.8	1.37	4.59	8.06	7.66	2.64	2.35	5.74	4.76	7.34	5.26	4.97
393774	16.57	21.05	14.93	15.64	17.83	17.03	16.1	18.91	19.92	12.5	14.01	13.01
565544	6.71	2.5	6.22	6.09	6.52	6.41	6.58	5.93	7.25	5.26	5.28	5.17
100463518	0.93	0.26	0.88	2.44	2.3	1.05	1.88	2.81	1.93	2.35	1.52	2.14
564181	0.27	0.22	0.16	0.48	1.62	0.54	0.25	0.6	0.55	0.4	0.67	0.46
108191765	5.07	1.86	2.5	2.58	13.25	3.05	1.7	3.26	1.98	5.59	7.58	9.99
101884219	0.05	0.24	0.21	0.05	0.25	0	0.12	0.24	0.45	0	0.12	0.14
558851	0	0	0	0	0	0.03	0.03	0	0	0	0	0
100003481	52.75	40.59	44.96	48.14	45.65	40.89	41.13	43.78	36.94	37.7	42.92	41.97
322667	31.15	33.75	32.1	26.86	25.43	43.42	38.33	24.96	29.21	24.47	26.91	23.82
550467	9.44	13.68	9.41	7.84	9.67	13.05	9.81	6.45	4.75	9.42	12.96	4.75
103911125	0.51	0.81	0.28	0.7	0.62	0.27	0.01	0.23	0.29	0.05	0.61	0.07
100535458	1.92	2.31	2.06	2.2	1.89	1.91	1.5	2.36	2.07	1.69	2.03	2.19
751682	8.53	3.9	10.84	8.63	8.74	10.43	8.59	8.64	5.91	7.95	9.81	8.93
324307	4.57	6.55	4.21	2.42	4.02	5.39	7.02	7.37	8.77	3.77	5.04	5.71
559377	0	0.04	0	0	0	0.17	0.35	0.51	1.65	0	0	0
108181943	0	0	0	0.03	0	0.11	0	0	0.01	0	0	0
393914	9.06	9.33	8.36	11.39	10.37	8.93	12.74	10.33	7.03	16.35	13.23	12.84
101884821	0.06	0	0.12	0.57	0.36	0.18	9.44	1.56	54.35	1.21	0.63	1.33
793570	0	0	1.09	0	0	0	0	0.34	0.03	0	0	0
777634	4.8	4.74	5.69	3.91	5.51	5.54	6.03	5.7	3.71	5.2	5.26	5.18
554132	0	0.11	0.21	0.11	0	0	0	0.39	0	0.28	0.58	0.09
794778	2.78	1.42	4.17	5.05	6.24	2.1	10.55	7.81	9.25	6.05	8.81	5.72
101882552	0	0	0	0.06	0.13	0	0.08	0.13	0.19	0.07	0	0.02
100537263	3.06	0.94	4.23	10.07	8.33	4.19	3.33	5.24	4.36	6.52	3.57	3.19
324416	56.82	59.49	53.13	78.27	95.07	37.84	44.79	69.95	50.06	63.61	50.6	82.25
570822	144.94	101.93	149.17	199.53	202.86	104.24	96.23	165.25	101.37	177.48	112.11	238.92
796963	0.17	0.06	0.21	0.65	0.31	0.09	0.09	0.73	0.19	0.59	0.22	0.38
101882511	0.03	0	0.17	0.25	0.14	0.21	0.14	0.14	0.25	0.14	0	0
559632	26.72	22.89	29.78	32.96	34.86	27.4	26.93	24.8	24.26	27.25	24.49	28.28
550552	15.9	4.1	15.53	11.32	14.16	10.5	13.89	12.37	12.68	13.71	17.46	16.72
83773	10.7	11.39	13.25	11.82	12.67	12.34	10.77	13.28	10.8	15.91	13.6	10.37
368416	23.22	5.6	13.48	39.15	38.24	12.13	20.33	33.55	23.05	33.62	32.2	45.57
556779	1.35	1.48	1.73	1.47	1.34	0.75	2.42	3.76	8.23	1.48	1.97	1.11
565672	31.61	35.38	34.77	22.09	17.85	35.25	23.15	18.2	17.52	21.52	24.75	16.31
393890	6.34	5.76	5.23	10.45	8.79	3.36	8.62	11.31	10.22	5.97	9.76	8.9
110439554	0.2	1.26	0.14	0.28	0.88	0.24	0.2	0.82	0.56	0.22	0.2	0.32
360149	11.59	7.31	9.77	12.49	16.82	12.26	25.87	30.19	29.17	13.29	14.38	19.47
555969	4.4	3.73	3.22	1.92	2.6	3.02	3.46	3.83	4.1	3.97	3.61	3.05
327447	25.13	21.98	27.2	22.32	26.87	26.64	27.83	24.51	28.76	27.28	26.96	25.1
565611	1.62	0.59	2.13	1.21	2.18	0.31	2.13	6.35	2.39	1.31	0.68	1.51
570187	1.84	3.65	1.15	0.51	0.79	1.43	0.49	0.19	0.23	2.92	1.62	0.45
108182198	0.41	1.28	0.71	0.56	1.48	1	1.04	0.74	0.76	0.46	0.8	0.5
561671	17.43	6.33	15.7	9.48	8.56	17.11	9.94	5.07	7.57	10.41	10.34	6.85
394170	0.08	0.16	0.52	0.67	0.65	0	0.24	0.81	0.2	0.23	0.38	0.47
436740	29.02	25.67	33.7	38.9	35.32	34	28.03	39.68	28.37	35.44	36.37	37.06
101884237	2.13	0.97	3.65	2.58	1.97	3.29	2.74	1.26	1.03	2.24	1.91	2.38
406248	21.69	36.26	29.97	33	36.3	19.58	57.06	82.57	110.93	31.38	34.55	32.06
560397	4.3	1.47	4.37	9.33	11.68	2.3	12.13	10.46	10.51	10.95	11.24	13.19
541398	0	0	0.14	0	0	0	0	0	0.13	0	0	0.06
565201	0.63	1.58	0.76	2.93	1.33	1.86	2.46	2.55	4.1	1.87	1.71	1.44
449616	19.78	8.96	17.32	26.53	36.57	12.65	14.99	22.09	27.13	31.19	25.85	31.8
100000501	0.09	0.43	0.31	0.45	0.26	0.04	0.53	0.29	0.49	0.67	0.12	0.16
558071	22.77	8.28	23.24	27.87	34.03	21.03	27.47	38.91	35.6	34.72	26.2	33.62
678519	1.32	0.04	1.13	0.68	0.95	0.85	0.8	1.58	0.91	0.77	0.87	0.7
563244	5.17	9.47	5.53	7.33	4.82	4.69	5.73	5.97	7.68	6.77	6.89	7.2
793347	0.56	0.06	8.61	0.09	2.65	4.05	0.2	0.69	0.12	0.02	0.42	3.6
568631	42.08	30.53	42.67	37.76	38.82	18.69	104.28	48.64	71.44	73.92	61.84	55.6
569618	1.12	0.57	0.99	0.37	0.15	0.34	1.3	0.35	1.06	1.03	1.03	0.68
555550	0	0	0	0	0.06	0	0.29	0.23	0.17	0	0	0
101882795	0.07	0.06	0.12	0.16	0.16	0.15	0.05	0.13	0.02	0.17	0.06	0.11
100148976	15.74	24.03	13.35	22.44	22.05	13.18	10.45	13.81	9.44	17.06	13.54	18.18
100003490	13.37	10.21	12.03	9.68	7.99	17.43	8.9	7.6	5.6	10.43	8.44	8.47
791190	36.16	30.63	38.29	11.61	15.13	54.85	24.34	10.13	13.7	13.43	21.9	12.16
407732	14.4	10.49	14.62	12.53	13.1	13.89	13.31	11.57	11.69	11.83	11.37	11.19
559616	1.84	1.36	0.33	1.17	1.66	1.98	0.75	0.82	0.53	0.9	0.52	1.2
555717	1.22	2.22	3.67	1.54	2.25	4.3	1.71	2.05	1.56	1.54	2.04	1.76
494066	14.06	5.17	16.1	15.36	12.58	13.09	17.51	17.7	15.05	14.02	12.79	16.25
553504	10.19	4.46	7.74	5.31	5.7	9.99	5.67	5.12	5	5.57	5.6	4.35
100534809	0	0	0.15	0	0	0	0.06	4.07	0.04	0	0.22	0
492461	0	0	0.06	0	0.17	0	0.81	0.77	0.71	0.1	0.33	0
541355	67.72	192.37	87.88	109.85	86.84	88.43	60.16	72.8	71.26	101.96	74.21	80.96
110439156	0	0	0.3	0	0	0	0.09	0	0	0	0	0.05
100148449	0.37	1.06	0.18	1.19	0.09	0.52	0.3	0.35	0.17	0.14	0.3	0.32
553257	0.29	0	0.24	0	0.2	0	0.23	0.34	0.98	0.51	0.45	0.37
563727	0.87	0.06	0.24	0.69	0.9	0.4	1.12	1.99	0.99	0.65	1.15	0.94
100006460	4.79	1.91	5.51	13.67	10.96	3.85	5.72	10.47	8.14	14.92	9.57	8.51
326961	206.39	431.16	182.03	252.54	286.12	322.2	258.19	382.76	440.7	230.5	230.03	255.4
30735	1.35	0.47	1.1	2.6	5.34	2.56	1.35	3.82	0.74	0.84	42.05	1.46
100151365	2.7	0.68	0.07	0.58	0.21	0.49	0.59	1.19	0.86	0.25	0.33	0.25
562542	1.96	0.75	1.76	2.18	4.37	0.75	4.27	7.36	5.75	5.49	2.43	2.57
100538052	0.89	0.39	1.8	2.14	3.38	2.2	2.22	2.57	3.67	2.94	1.91	3.57
100331130	2.52	0.81	3.07	4.3	4.21	2.06	3.63	3.96	3.88	2.64	2.77	4.79
100004933	0.04	0	0	0	0	0	0	0	0	0	0	0
100332191	0.05	0	0.17	0.57	0.83	0.23	0.11	0.64	0.23	1.25	1.11	0.68
100006191	0.18	0	0.45	0	0.53	0.04	0.33	1.44	0	0	0	0.04
65232	0.03	0.07	0.22	0.1	1.06	0.16	0.23	4.94	1.2	0.06	0.18	0.17
558502	3.52	3.23	5.48	6.4	6.43	2.3	6.05	9.07	7.35	8.29	6.31	4.8
100330055	1.19	2.4	1.4	1.32	1.15	1.13	2.78	1.73	0.89	0.55	1.72	1.15
101885410	1.14	0.22	0.34	0.64	1.71	0.2	0.58	1.81	2.08	1.05	0.45	0.31
560737	1.4	3.77	3.17	2.15	1.9	2.34	2.82	3.08	1.79	1.6	2.24	2
570024	9.01	2.04	12.3	4.36	4.62	8.24	8.67	4.27	7.1	5.28	4.95	4.07
541510	9.48	8.54	10.18	8.24	7.3	11.29	8.6	9.59	8.5	6.89	9.07	7.84
767694	4.22	1.85	3.74	3.32	4.45	1.57	2.01	2.91	2.62	1.14	2.66	4.2
368473	27.86	12.91	30.7	19.92	19.09	30.52	32.16	21.58	29.5	18.89	20.79	19.68
572278	0	0	0	0.06	0	0	0	0	0	0	0.32	0.05
571682	2.02	0.11	1.43	0.72	1.15	1.26	1.12	1.52	1.37	1.25	1.92	1.64
393393	7.46	9.76	6.8	9.29	7.96	7.38	7.71	8.65	9.49	9.16	8.22	8.24
100334612	0.04	0	0.21	0.08	0.13	0	0.11	0.28	0.3	0.08	0	0.02
436725	0.66	0.96	0	0	0.06	0.06	0.18	0.24	0.36	0.11	0.36	0.17
692298	1.81	0.21	1.91	1.27	2.31	0.81	1.21	4.42	4.41	1.28	1.18	1.27
550225	6.39	7.85	5.97	5.67	4.29	4.71	3.52	5.17	3.75	7.68	6.21	4.91
569075	11.6	15.92	16.35	21.32	18.47	7.69	11.97	16.81	16.67	22.98	20.8	21.98
108182277	4.37	1.68	6.12	2.4	3.27	5.65	4.94	6.4	5.45	3.95	3.39	3.49
557734	8.43	0.4	6.52	7.55	11.32	3.47	9.08	8.81	11.91	8.9	11.28	14.33
323713	38.16	24.26	40.62	82.16	61.63	22.6	30.35	39.16	43.26	64.16	53.47	92.82
556582	2.66	2.91	3.3	6.92	6.1	2.26	1.8	4.55	3.58	7.45	5.11	4.71
108190755	0	0	0	0	0	0	0.06	0.06	0.18	0	0	0
566647	2.12	0.49	0.85	0.82	2.59	0.51	1.49	7.72	3.22	1.84	2.02	1.34
100000285	3.75	7.31	2.63	6.39	2.18	2.08	2.73	4.34	3.39	2.87	4.4	2.79
569212	8.74	2.69	9.36	9.01	9.92	5.6	11.38	9.16	8.05	10.43	9.59	11.3
100005963	4.35	2.72	4.96	3.46	3.8	3.75	3.18	3.76	3.76	2.65	3.8	3.07
799387	9.24	3.93	12.54	19.71	20.74	10.57	10.8	16.56	12.5	22.24	18.53	16.99
100537097	1.04	0	0.49	0.1	0.6	0.58	0.73	0.88	0.28	0.09	0	0.09
326033	0.6	0.11	0.11	0.22	0.36	0.21	0.25	0.5	0.45	0.19	0.18	0
100147946	0	0	0	0	0	0	0	0	0.07	0	0	0
393513	88.43	54.33	84.35	102.85	92.1	75.71	82.11	81.22	68.18	111.31	87.67	103.69
557457	7.97	2.76	8.41	7.75	8.46	8.85	6.41	5.8	5.03	7.63	7.5	6.88
564134	22.1	8.08	11.25	27.34	27.55	4.27	6.45	24.31	10.05	13.49	14.46	21.35
101883999	0.33	0	0.28	0.04	0.28	0.08	0.19	0.39	0.11	0.4	0.19	0.26
101886419	0.08	0	0	0	0.15	0	0.42	0.14	0.36	0	0.07	0
336713	630.45	1393.55	605.65	723.23	623.82	1036.47	690.59	903.65	825.69	774.4	671.11	699.84
678536	0	0	0	0	0	0	0	0.02	0	0	0	1.46
566430	1.46	0.71	1.02	4.29	2.99	0.5	0.68	2.44	2.44	2.07	0.83	3.74
336876	43.78	65.23	58.57	54.7	34.76	68.63	38.5	38.84	27.38	47.14	47.32	44.81
100150502	0.55	0.43	1.02	1.02	1.93	0.64	1.17	1.01	5.38	0.98	1.38	0.81
436772	389.9	856	459.39	437.34	282.05	653.63	503.07	631.07	367.86	508.85	518.36	494.15
337155	14.73	17.41	14.13	11.69	15.16	17.81	14.38	14.1	23.77	15.18	13.72	10.51
100538219	0.07	0	0	0	0.02	0.04	0.08	0.54	0.93	0	0	0.03
556454	29.63	27.56	28.11	30.53	33.14	24.9	20.18	29.57	24.31	28.21	24.02	27.51
497126	17.57	15.12	17.56	24.81	30.2	15.68	14.09	15.03	12.23	17.14	16.54	21.79
562301	2.4	6.08	6.11	3.78	3.58	3.41	1.81	3.78	7.21	2.95	5.27	3.28
30157	6.55	4.94	3.15	0.29	0.16	5.94	2.11	3.49	3.06	2.84	1.02	1.83
100009640	6.87	7.58	7.57	7.14	5.69	7.88	7.95	8.13	9.8	8.13	5.92	7.19
768134	1.6	0.78	2.09	1.88	1.83	2.58	3.09	3.14	3.24	3.37	1.89	1.55
564235	1.18	1.23	2.67	3.2	3.13	0.78	2.59	3.56	12.11	5.46	5.09	4.56
192307	70.56	85.65	87.64	60.02	53.59	76.7	80.76	72.24	101.43	56.71	68.31	54.1
393287	20.36	16.74	22.13	22.54	20.71	24.65	19.32	21.45	15.72	21.77	20.94	19.25
100037377	7.14	2.64	7.22	11	12.09	3.12	3.46	10.24	7.68	13.93	7.68	16.41
474329	8.18	12.48	10.26	8.29	10.8	13.65	9.67	11.17	6.67	11.32	12.72	7.34
334197	18.99	28.39	17.56	24.26	17.92	17.36	21.55	26.95	30.01	24.59	21.18	25.18
799007	7.93	0.22	4.36	5.17	11.57	5.01	8.17	7.28	6.1	7.14	7.14	6.91
100007758	13.13	10.06	11.88	12.83	13.45	14.34	12.52	11.65	6.98	12.18	12.67	12.82
568223	0.23	0.24	0.16	0.9	0.22	0.11	2.11	1.53	5.81	0.94	0.43	0.05
568334	4.41	2.2	4.88	3.82	5.97	3.59	5.49	5.79	7.12	4.67	4.94	3.68
336069	28.01	24.51	31.5	45.93	57.59	29.15	22.43	33.33	28.36	53.46	52.2	62.5
100147882	0	0.08	0	0	0.09	0	0	0.08	0	0.3	0	0
