gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
ENSDARG00000002463	6.47	3.01	6.85	3.59	5.62	6.16	10.64	5.65	3.98	6	6.54	5.38
ENSDARG00000002467	18.28	20.19	19.81	17.5	15.7	23.74	16.88	20.16	12.75	15.69	18.26	16.89
ENSDARG00000002479	0.07	0.34	0.05	0.33	0.5	0.11	0.55	0.67	5	0.4	0.32	0.08
ENSDARG00000002483	0.03	0	0.09	0	0	0	1.06	0.21	5.52	0.06	0.09	0.03
ENSDARG00000002487	5.42	9.5	5.24	5.19	4.27	6.96	6.31	5.89	6.5	6.13	6.75	6.25
ENSDARG00000002494	0.17	0.45	0.28	0.23	0.08	0.08	2.36	0.79	16.74	0.23	0.29	0.1
ENSDARG00000002506	38.55	36.25	28.31	38.11	38.71	40.29	25.22	43.1	24.94	27.58	28.14	35.37
ENSDARG00000002507	0.27	0.32	0.12	0.94	0.35	0.26	0.6	0.58	0.6	0.33	0.21	0.45
ENSDARG00000002508	0.16	0.05	0	0.07	0.04	0	0	0	0	0	0	0
ENSDARG00000002509	0	0	0.14	0.05	0.47	0.48	0.9	0.73	1.94	0.09	0.13	0.26
ENSDARG00000002510	0.29	0	0.56	0.06	4.66	0.5	0.89	1.11	0.8	2.88	4.62	1.37
ENSDARG00000002523	19.69	23.68	18.89	21.4	19.86	19.83	27.9	32.06	26.15	25.74	25.99	25.73
ENSDARG00000002533	1	0.51	0.7	1.25	1.03	0.34	1.02	1.52	1.45	1.79	1.12	2.21
ENSDARG00000002536	14.34	12.93	14.74	15.1	17.33	12.52	22.76	21.86	24.38	18.19	17.08	18.92
ENSDARG00000002538	11.09	15.29	10.42	13.53	12.41	13.05	13.39	16.32	14.04	13.37	12.3	15.28
ENSDARG00000002546	80.94	114.37	92.66	89.39	83.45	89.43	68.17	74.56	45.98	75.8	71.86	66.16
ENSDARG00000002549	15.39	21.3	17.13	20.23	16.05	18.91	15.25	20.78	13.68	23.15	19.87	21.81
ENSDARG00000002552	11.79	16.5	12.24	9.81	10.27	11.99	13.04	14.51	14.33	9.51	12.84	9.49
ENSDARG00000002564	42.32	7.06	37.26	28.04	37.82	33.41	35.74	35.12	25.22	28.81	35.68	45.57
ENSDARG00000002571	8.64	1.59	8.4	7.11	8.61	6.22	17.96	9.97	14.24	9.38	9.18	10.23
ENSDARG00000002576	4.37	7.87	13.53	11.89	2.15	11.59	9.1	11.6	3.35	9.16	18.86	10.55
ENSDARG00000002582	0.64	0.29	0.7	0.5	0.16	0.43	0.71	0.33	1.6	0.83	0.28	0.28
ENSDARG00000002587	57.94	43.15	66.04	90.72	84.38	43.25	48.88	65.81	51.6	80.3	67.73	85.36
ENSDARG00000002589	2.17	1.22	3.29	3.16	1.99	2.57	1.69	2.55	1.1	1.22	1.91	3.27
ENSDARG00000002591	13.51	26.23	17.34	18.39	21.99	17.54	16.42	23.54	19.96	19.05	18.59	17.79
ENSDARG00000002593	0.14	0.05	0.5	0.05	0.04	0.86	0.26	0.13	0.13	0.21	0.17	0
ENSDARG00000002597	0.07	0.95	0	1.34	0.03	0	0	1.26	0.2	0.6	0.03	0.1
ENSDARG00000002600	41.34	2.22	38.27	57.06	86.32	16.87	49.71	60.88	49.39	92.91	59.54	117.98
ENSDARG00000002601	0.64	2.67	1.51	1.07	1.51	0.48	0.83	0.78	1.11	1.17	0.77	1.06
ENSDARG00000002607	6.34	0.08	1.37	6.27	7.59	1.17	3.12	5.43	4.94	5.79	4.61	8.88
ENSDARG00000002609	14.75	3.71	15.37	18.63	15.34	12.66	16.45	16.45	11.25	14.62	16.88	12.07
ENSDARG00000002613	2.67	3.91	4.52	5.02	2.07	6.33	2.6	3.09	4.54	3.27	3.25	4.69
ENSDARG00000002632	28.55	17.62	25.59	25.96	23.46	21.04	33.81	41.08	39.52	34.52	30.84	33.25
ENSDARG00000002635	25.98	19.01	30.68	39.29	38.84	34.99	21.36	20.3	16.94	41.98	37.85	29.91
ENSDARG00000002642	6.05	9.64	5.77	12.33	7.47	6.04	10.32	14.6	10.97	10.87	9.68	7.65
ENSDARG00000002644	9.24	15.72	9.61	10.4	6.54	1.37	10.22	21.11	18.18	19.55	7.25	10.19
ENSDARG00000002656	21.51	2.33	19.9	23.99	35.73	13.68	20.47	20.43	17.18	29.53	27.33	33.53
ENSDARG00000002659	33.75	60.86	36.87	37.95	41.05	42.39	42.44	47.75	54.46	39.98	39.96	39.44
ENSDARG00000002663	14.65	12.38	18.77	11.43	11.17	15.58	15.98	12.42	13.05	13.01	16.28	10.54
ENSDARG00000002666	1.04	1.38	2.23	1.64	1.67	0.9	1.58	1.55	2.39	1.34	2.13	2.21
ENSDARG00000002670	21.01	17.97	20.53	15.69	16.46	21.52	15.8	16.64	12.36	18.35	15.06	13.3
ENSDARG00000002682	4.41	1.36	6.04	4.52	6.06	3.09	4.29	3.99	2.83	6.74	6.69	5.98
ENSDARG00000002685	0	0	0.06	0	0	0	0	0	0	0	0	0
ENSDARG00000002690	10.33	21.28	15.06	10.32	9.25	10.39	10.35	15.51	9.81	8.81	10.89	12.93
ENSDARG00000002696	0	0	0.04	0	0	2.21	0	0.97	0.6	0.19	71.7	0
ENSDARG00000002701	1.3	0.48	1.46	2.65	2.09	0.39	2.17	3.52	1.67	2.34	1.59	1.63
ENSDARG00000002707	0.22	0.08	0	0.14	0.07	0.48	0	0.46	0	0	0	0.25
ENSDARG00000002710	84.18	77.7	79.27	88.64	111.1	81.97	80.84	89.12	117.52	89.07	92.49	80.62
ENSDARG00000002720	3.53	5.06	5.61	4.19	4.76	6.42	5.86	7.08	7.22	4.05	6.61	5.26
ENSDARG00000002728	1.01	0.4	1.63	3.37	3.34	0.07	0.76	4.81	2.89	2.8	1.66	4.02
ENSDARG00000002731	14.6	4.09	18.2	27.59	32.98	7.92	21.53	47.31	34.67	37.12	32.13	36.64
ENSDARG00000002732	0.88	0.13	0.18	0.63	0.78	0.72	0.79	0.97	1.78	0.55	0.34	0.55
ENSDARG00000002745	18.26	31.26	23.25	26.59	15.86	19.23	39.72	29.09	59.62	19.41	19.65	33.05
ENSDARG00000002748	3.16	2.81	2.17	2.84	2.03	2.32	1.77	3.69	2.19	1.77	6.5	1.68
ENSDARG00000002750	4.12	3.51	4.84	4.82	6.04	6.74	4.58	4.84	4.22	4.5	3.89	4.87
ENSDARG00000002754	5.4	8.1	4.3	6.44	3.74	4.1	4.06	5.56	5.24	4.82	3.96	6.17
ENSDARG00000002758	25.63	19.03	22.83	18.8	15.88	29.9	13.88	14.17	12.05	18.57	20.87	14.83
ENSDARG00000002760	0.06	0	0	0.08	0.13	0	0.08	0.1	0.43	0.39	0.15	0.17
ENSDARG00000002764	0	0	0.08	0	0	0	0	0	0	0	0	0
ENSDARG00000002768	9.04	0	0.36	0.37	0	0.24	2.33	0.56	364.89	0.53	0.11	1.4
ENSDARG00000002771	0.6	0.91	0.56	0.47	0.23	0.41	0.95	0.32	0.63	1.23	1.51	0.9
ENSDARG00000002779	0.62	0.64	1.99	2.36	1.92	7.94	1.03	0.9	0.63	1.72	1.93	1.13
ENSDARG00000002787	18.77	13.13	17.13	21.39	27.55	18.98	13.47	18.99	16.27	24.82	22.92	29.59
ENSDARG00000002790	133.76	219.69	154.31	149.28	143.4	167.76	144.16	153.67	105.68	158.32	165.88	159.33
ENSDARG00000002791	86.84	71.69	86.14	82.07	87.24	79.15	147.13	93.06	97.8	106.97	133.59	98.81
ENSDARG00000002792	13.41	16.3	13.74	15.83	14.57	12.24	14.48	16.39	16.53	13.3	12.66	15.82
ENSDARG00000002795	9.35	5.88	11.2	7.28	6.24	7.45	8.76	5.84	5.11	10.07	8.18	8.73
ENSDARG00000002798	9.49	16	11.01	9.2	9.49	12.68	10.49	9.5	8.8	9.49	10.65	9.62
ENSDARG00000002816	8.12	0.21	2.14	14.55	15.95	0.87	7.59	13.67	9.47	15.36	8.11	20.24
ENSDARG00000002826	4.06	4.29	5.17	2.02	2.41	5.27	3.13	3.22	3.15	1.6	2.47	1.82
ENSDARG00000002830	3.88	2.86	4.46	3.94	3.49	3.26	3.8	3.85	6.17	2.48	3.63	3.22
ENSDARG00000002831	0.03	0	0	0.11	0.05	0.01	0.04	0.29	0	0.04	0	0.13
ENSDARG00000002840	39.53	31.01	38.66	40.99	37.87	34.76	32.28	32.23	24.61	36.52	34.82	33.29
ENSDARG00000002847	0.9	0.41	0.95	1.69	2.03	0.49	0.61	1.1	0.78	1.51	1.84	1.23
ENSDARG00000002872	4.15	6.55	6.05	6.25	8.14	6.93	6.36	6.99	5	6.1	7.27	5.24
ENSDARG00000002877	13.93	7.83	13.07	10.35	13.73	13.07	16.96	13.31	16.31	16.56	13.53	14.58
ENSDARG00000002880	11.6	3.68	16.07	14.43	15.29	14.54	14.25	12.78	12.46	16.68	12.97	11.19
ENSDARG00000002894	11.18	14.05	11.82	11	10.24	10.48	8.77	12.52	10.3	11.91	14.44	9.93
ENSDARG00000002897	11.65	2.92	12.29	10.44	11.45	8.57	10.53	8.68	7.81	11.95	12.58	10.33
ENSDARG00000002909	0.11	0.55	0	0.09	0.35	0.04	6.45	3.88	22.08	0.03	0.56	0
ENSDARG00000002912	29.02	25.67	33.7	38.9	35.32	34	28.03	39.68	28.37	35.44	36.37	37.06
ENSDARG00000002916	6.4	2.15	7.85	7.73	9.91	5.36	10.33	10.94	13.02	11.05	7.59	9.26
ENSDARG00000002917	0.12	0	0.15	0.04	0.04	0	0	0.25	0.03	0	0	0
ENSDARG00000002933	1.74	2.37	5.54	0.47	1.29	1.12	2.74	1.1	1.58	0.75	1.8	3.01
ENSDARG00000002937	0.65	0.39	0.91	0.05	0.11	0	1	0.8	1.96	0.2	0.5	0.23
ENSDARG00000002945	3.05	0.84	2.36	2.15	2.54	1.99	3.56	2.01	2.24	2.74	4.23	2.99
ENSDARG00000002947	4.57	3.21	5.73	7.28	6.44	6.39	7.54	5.78	7.22	7.25	6.81	6.49
ENSDARG00000002949	47.65	72.38	50.72	46.68	41.15	54.22	37.06	43.61	39.18	43.09	41.6	37.54
ENSDARG00000002952	1.73	0.07	1.7	1.14	1.02	0.7	1.85	3.06	4.39	2	1.58	1.92
ENSDARG00000002956	6.96	0.95	4.57	5.01	6.92	2.52	7.9	9.61	5.79	10.99	7.14	11.81
ENSDARG00000002959	0	0	0.12	0.25	0.18	0	0.11	0	0.28	0.11	0	0.05
ENSDARG00000002967	36.89	36.88	32.29	36.11	46.65	38.32	24.24	35.04	24.62	27.88	26.72	23.06
ENSDARG00000002968	0	0	0.12	0	0.08	0	0.04	0.04	0.11	0	0	0.04
ENSDARG00000002970	129.28	112.45	120.16	106.39	117.03	131.28	95.67	77.87	85.25	123.29	111.41	111.51
ENSDARG00000002971	8.57	6.48	8.57	6.48	8.91	6.08	7.91	9.83	11.22	11.84	7.94	8.47
ENSDARG00000002986	4.6	2.6	2.61	3.77	2.55	4.31	4.4	2.81	3.37	3.92	5.46	4.99
ENSDARG00000002988	0.82	1.22	1.48	3.05	0.18	0.77	1.05	1.31	0.33	1.64	2.19	0.39
ENSDARG00000002991	2.15	1.4	2.26	2.32	1.74	2.37	1.76	2.39	2.62	2.17	2.29	2.69
ENSDARG00000002994	14.99	13.85	15.7	8.9	10.14	13.49	12.43	9.13	7.75	9.9	10.04	11.27
ENSDARG00000003008	44.99	14.76	38.63	36.42	46.01	36.79	35.46	33.26	21.04	30.77	33.01	46.05
ENSDARG00000003017	34.16	65.84	34.4	41.91	35.09	42.75	42.81	35.9	40.5	38.42	53.46	44.27
ENSDARG00000003020	44.45	38.64	38.36	57.26	44.87	40.13	42.89	40.13	22.42	49.11	56.77	34.48
ENSDARG00000003021	5.33	8.99	4.6	4.76	3.77	3.82	3.63	7.7	5.16	4.52	4.34	5.26
ENSDARG00000003022	1.51	1.68	1.74	2.62	1.85	0.78	1.72	2.88	3.25	1.48	2.09	1.76
ENSDARG00000003027	3.48	7.43	5.19	4.03	4.48	4.65	3.2	5.49	3.23	3.96	3.64	3.71
ENSDARG00000003032	148.66	146.15	141.81	141.04	157.73	150.98	133.99	156.32	192.05	142.03	125.79	165.97
ENSDARG00000003035	70.39	56.5	68.1	68.69	77.92	58.75	72.43	64.04	60.63	90.66	79.3	77.91
ENSDARG00000003041	3.28	0	4.2	2.32	3.36	3.19	4.83	3.58	5.97	4.77	4.03	3.96
ENSDARG00000003046	5.48	1.57	5.76	4.83	6	4.52	4.91	4.45	5.27	6.32	5.07	6.54
ENSDARG00000003054	0.85	0	4.31	1.77	2.52	1.08	1.21	11.07	2.85	2.64	1.02	4.21
ENSDARG00000003058	13.47	20.03	16.24	10.64	10.23	20.27	14.85	11.43	10.75	13.41	13.23	9.43
ENSDARG00000003061	4.19	4.15	5.3	3.84	3.57	2.3	4.43	6.03	4.95	4.49	4.37	5.29
ENSDARG00000003068	3.5	1.14	3.14	2.49	4.48	1.99	3.8	4.93	8.17	3.22	4.37	3.34
ENSDARG00000003069	3.14	0.31	4.61	2.73	2.33	3.37	3.8	2.5	3.25	2.09	2.04	1.82
ENSDARG00000003077	0	0	0.35	0	0	0	0	0.34	0	0	0.07	0
ENSDARG00000003081	1.61	2.34	1.56	2.43	3.2	1.82	2.19	4.99	6.56	3.36	1.72	1.83
ENSDARG00000003084	7.06	1.09	6.82	6.81	8.14	4.54	6.56	6.27	4.42	8.54	6.65	8.16
ENSDARG00000003085	8.9	10.11	11.71	14.73	16.4	6.53	16.44	13.12	10.4	15.89	12.41	15.37
ENSDARG00000003087	10.34	7.66	11.15	10.32	9.96	8.4	10.98	8.54	11.29	9.45	9.91	8.49
ENSDARG00000003091	0	0.23	0.04	0.15	0	0.07	4.86	2.17	7.92	0	0.57	0
ENSDARG00000003098	30.19	22.3	25.75	23.98	28.22	29.89	24.21	21.65	25.78	23.17	23.44	23.86
ENSDARG00000003109	39.82	35.55	35.97	47.88	41.74	32.04	40.86	55.95	44.67	55.51	43.92	50.5
ENSDARG00000003113	4.94	6.96	3.87	4.36	11.71	4.75	8.55	10.51	15.93	4.93	5.81	5.24
ENSDARG00000003127	86.69	60.09	98.54	110.99	108.74	73.75	59.08	79.75	51.28	90.97	79.12	80.62
ENSDARG00000003132	10.51	3.78	14.17	7.44	3.82	16.49	11.41	23.7	5.33	17.04	15.5	6.6
ENSDARG00000003142	27.62	17.8	24.45	4.24	7.47	36.35	18.71	2.58	3.09	11.31	10.64	9.08
ENSDARG00000003144	3.8	5.32	3.3	4.4	4.34	1.9	5.37	7.35	7.54	5.67	4.26	5.16
ENSDARG00000003146	15.01	16.06	16.8	17.81	13.03	11.74	22.83	7.39	9.73	15.94	14.41	10.15
ENSDARG00000003151	268.44	569.23	314.72	302.74	279.77	331.63	264.65	302.9	204.44	383.66	321.64	267.87
ENSDARG00000003153	19.13	23.6	18.9	21.77	19.77	23.83	19.65	24.64	23.87	20.4	22.63	21.53
ENSDARG00000003157	3.33	0.7	4.02	2.87	2.98	3.59	2.78	3.84	3.17	2.1	2.32	2.74
ENSDARG00000003165	3.22	0.62	1.4	2.77	4.05	1.19	0.84	8.75	2.28	3.01	3.06	3.92
ENSDARG00000003167	14.02	10.85	16.02	15.17	14	13.71	16.59	13.78	11.43	12.83	12.72	15.27
ENSDARG00000003169	122.25	65.78	89.76	172.12	165.16	74.3	62.48	107.02	91.96	172.18	114.49	155.12
ENSDARG00000003175	8.21	14.39	8.32	8.76	8.61	9.59	8	13.19	8.75	9.1	11.67	11.92
ENSDARG00000003181	0	0	0	0	0	0	0.37	0.08	4.06	0	0.06	0
ENSDARG00000003189	46.45	55.25	41.94	48.87	58.99	43.97	48.5	48.81	61.36	48.33	45.62	42.91
ENSDARG00000003193	0.82	0.45	1.21	4.92	0.37	0.09	2.48	6.69	8.87	3.7	0.45	4.27
ENSDARG00000003197	0	0	0	0.56	0	0.87	1.13	1.34	1.52	2.34	1.47	3.99
ENSDARG00000003200	0.21	0	0.37	0.26	0.89	0.07	0.88	0.79	3.15	0.31	0.39	0.65
ENSDARG00000003203	0	0	0.22	0.04	0.07	0	0.14	17.65	0.55	0	0.03	0
ENSDARG00000003205	6.28	5.54	6.6	8.79	7.3	7.73	8.62	9.25	6.96	9.2	8.5	10.54
ENSDARG00000003206	51.02	65.45	51.51	44.24	52.91	60.59	48.03	40.93	35.55	47.9	50.64	44.11
ENSDARG00000003207	8.26	11.48	11.82	8.66	11.29	13.43	8.15	9.37	7.29	14.7	10.48	9.55
ENSDARG00000003208	2.72	2.14	1.57	1.41	2.39	2.16	2.45	3.39	2.67	1.96	1.99	2.75
ENSDARG00000003213	15.77	13.85	17.1	18.11	16.69	15.27	15.83	18.28	29.07	15.96	15.53	13.58
ENSDARG00000003216	29.05	60.59	18.5	34.19	18.68	20.88	87.83	104.8	215.46	36.29	37.99	38.53
ENSDARG00000003217	2.86	0.72	2.55	3.66	2.78	1.36	2.6	3.33	2.16	3.22	5.03	2.4
ENSDARG00000003219	0.47	0.32	1.23	0.69	1.5	0.33	0.89	1.41	0.51	0.71	0.66	0.72
ENSDARG00000003229	0	0	0	0	0	0	0	0	0.04	0	0.07	0
ENSDARG00000003235	15.42	18.21	17.45	16.89	14.99	17.98	13.92	14.88	13.75	14.01	14.28	12.26
ENSDARG00000003244	19.59	14.7	22.92	25.1	21.55	24.56	21	25.11	27.17	20.32	21.85	22.91
ENSDARG00000003250	9.86	5.18	9.95	12.08	15.42	6.11	8.09	12.58	8.9	11.94	8.71	14.67
ENSDARG00000003251	2.56	0.48	3.17	2.85	5.3	1.55	2.64	3.76	3.41	6.18	4.46	4.9
ENSDARG00000003257	7.72	5.72	7.04	6.54	6.53	8.16	4.74	6.33	5.05	4.56	5.74	4.77
ENSDARG00000003259	1.24	1.4	0.52	3.64	1.13	0.09	1.32	2.67	1.01	0.54	0.92	1.21
ENSDARG00000003269	50.33	15.57	49.38	72.96	75.99	36.86	45.4	51.78	45.52	65.56	55.33	66.67
ENSDARG00000003270	14.4	12.32	16.93	17.5	18.72	12.65	17.7	17.35	12.79	21.7	20.23	18.36
ENSDARG00000003281	89.78	83.74	79.41	79.17	92.25	109.56	52.44	72.36	37.27	54.1	75.49	92.5
ENSDARG00000003287	6.43	5.69	7.03	7.13	6.32	6.45	6.27	8.02	6.75	7.81	6.24	7.67
ENSDARG00000003290	3.78	0.38	5.65	6.8	10.04	4.6	7.91	8.79	4.95	8.68	9.18	6.42
ENSDARG00000003293	46.92	6.19	33.82	35.6	50.52	11.27	52.28	56.05	43.98	66.27	48.38	47.41
ENSDARG00000003303	3.5	0.92	1.54	3.61	2.58	3.8	3.1	3.37	6.45	1.69	1.51	2.24
ENSDARG00000003307	8.19	7.01	7.73	9.89	9.08	6.74	7.8	9.29	7.22	8.93	7.13	8.61
ENSDARG00000003308	147.39	241.73	141.13	141.81	123.28	131.25	108.46	108.03	94.05	130.17	117.93	103.16
ENSDARG00000003311	75.47	31.45	91.98	39.36	44.91	82	54.08	30.44	31.99	30.85	60.27	30.16
ENSDARG00000003313	0	0.27	0	0.09	0.04	0	2.51	1.81	2.12	0.15	0.19	0
ENSDARG00000003320	40.58	36.64	36.77	38.08	40.53	44.14	30.72	25.41	30.03	32.94	36.92	28.32
ENSDARG00000003326	2.52	3.35	1.98	3.24	3.7	1.06	4.97	2.71	2.41	4.26	2.93	5.06
ENSDARG00000003328	3.38	2.02	2.77	2.35	3.09	3.78	3.85	3.53	6.03	4	2.81	2.71
ENSDARG00000003344	0	0	0.11	0.02	0.11	0.04	0.04	0.02	0	0.08	0.04	0.02
ENSDARG00000003373	22.32	32.13	20.73	24.5	20.28	22.92	17.48	24.6	22.51	27.59	21.24	23.56
ENSDARG00000003375	6	7.87	5.73	6.95	4.51	4.6	8.45	9.44	7.87	9.93	8.47	6.03
ENSDARG00000003380	8.3	5.27	8.83	8.34	6.11	8.9	3.73	6.36	5.42	3.53	3.83	2.85
ENSDARG00000003381	0.05	0.33	0.35	0.39	0.31	0.12	1.17	0.71	6.06	0.23	0.62	0.26
ENSDARG00000003382	30.46	52.84	30.93	28.51	26.88	36.54	17.01	17.01	18.75	22.22	23.77	19.35
ENSDARG00000003383	27.43	29.55	26.2	27.11	24.54	29.12	23.41	21.57	15.68	26.47	25.19	29.14
ENSDARG00000003395	0.01	0	0.08	0.07	0	0	0	0.33	0.01	0	0	0.06
ENSDARG00000003398	3.19	2.7	2.84	2.59	2.63	2.61	3.19	3.45	3.76	2.67	2.87	2.18
ENSDARG00000003399	10.46	11.61	13.45	0.31	3.38	19.48	10.81	2.33	1.69	1	6.94	0.54
ENSDARG00000003403	14.62	5.76	10.86	22.28	25.03	9.54	7.29	18	12.23	17.87	11.89	26.7
ENSDARG00000003411	0.24	1.71	0.56	1.06	0.46	0	0.13	1.23	1.35	1.09	0.7	1.22
ENSDARG00000003414	0	0.41	0.15	1.35	0	0	0.14	0.36	0.44	0.07	0.07	0.14
ENSDARG00000003420	6.97	8.63	12.16	10.07	7.31	9.05	6.52	10.86	7.39	11.62	13.1	11.1
ENSDARG00000003421	0.71	0.29	0.78	1.96	1.88	0.81	1.17	0.89	2.29	1.85	1.5	1.91
ENSDARG00000003429	154.43	205.55	176.85	142.67	145.34	183.98	159.29	138.2	137.24	147.25	192.98	158.71
ENSDARG00000003444	11.38	7.78	15.33	14.12	12.67	9.76	18.21	17.51	15.98	13.79	15.26	19.3
ENSDARG00000003446	4.14	1.03	4.07	2.41	4.27	2.47	7.1	5.42	17.22	3.37	4.72	3.96
ENSDARG00000003449	7.37	0.51	9.28	3.67	6.97	7.63	10.58	4.37	6.31	7.07	6.96	6.56
ENSDARG00000003462	0.95	0.68	1.15	0.49	0.54	0.68	1.2	0.57	0.58	0.31	0.68	1.35
ENSDARG00000003469	0.46	0.13	0.16	0.13	1.06	0.16	0.26	0.49	0.23	0.98	2.71	0.37
ENSDARG00000003475	2.09	3.18	4.14	2.8	2.4	2.84	3.34	2.7	5.78	3.3	2.61	2.02
ENSDARG00000003486	50.37	35.95	38.87	49.55	55.35	33.37	48.03	61.02	52.92	38.85	43.94	53.89
ENSDARG00000003487	27.43	20.63	28.3	18.32	20.08	31.06	27.03	19.14	23.05	22.39	23.77	22.72
ENSDARG00000003495	88.05	40.46	77.21	59.65	72.53	72.46	64.04	46.97	44.19	63.46	69.68	73.71
ENSDARG00000003512	118.39	55.58	100.88	84.53	92.5	103.36	76.76	56.81	55.62	66.27	67.81	68.23
ENSDARG00000003517	11.93	15.74	11.1	15.69	9.42	10	12.11	17.98	9.35	12.53	9.8	13.51
ENSDARG00000003519	8.65	7.19	6.66	8.11	6.99	7.53	5.41	6.52	8.33	5.63	7.31	7.8
ENSDARG00000003520	15.39	11.27	16.89	14.02	11.69	13.21	17.37	16.42	12.08	12.84	16.22	13.61
ENSDARG00000003526	41.46	82.14	49.93	36.37	39.5	54.4	70.21	83.13	61.48	59.39	64.5	58.56
ENSDARG00000003527	4.93	4.38	4.27	4.96	5.63	4.87	4.9	5.06	6.28	4.19	3.92	3.05
ENSDARG00000003531	37	52.82	45.44	32.32	33.98	44.77	34.76	34.14	31.84	33.11	37.44	29.77
ENSDARG00000003533	1.26	0.08	0.05	0.32	1.12	0	0.17	0.8	0.82	1.02	0.4	3.21
ENSDARG00000003544	7.51	0.96	7.8	2.62	4.72	6.77	8.99	2.8	8.19	4.37	6.85	3.5
ENSDARG00000003553	0	0	0	0	0.2	0	0	7.33	0	0	0	0.3
ENSDARG00000003564	12.95	26.09	16	21.74	13.39	16.11	16.05	18.29	16.9	18.93	19.03	18.43
ENSDARG00000003570	44.93	59.19	44.68	77.61	75.44	38.33	66.53	138.91	101.41	76.05	69.43	72.3
ENSDARG00000003573	59.54	88.6	54.3	58.02	48.14	55.15	47.94	51.99	40.79	50.78	49.54	45.61
ENSDARG00000003576	8.03	10.13	8.65	12.1	9.17	6.99	8.25	10.4	7.33	10.14	9.43	9.71
ENSDARG00000003584	2.78	3.06	4.28	5.55	2.99	4.32	4.63	4.68	6.61	3.82	5.58	4.54
ENSDARG00000003592	8.64	20.13	11.87	11.08	6.28	12.45	9.94	9.41	6.65	10.87	10.69	7.89
ENSDARG00000003599	374.86	742.22	398.44	432.38	520.23	466.21	474.17	761.75	795.33	489.96	445.73	481.77
ENSDARG00000003607	8.63	6.5	8.65	8.37	8.31	7.4	8.24	8.25	7.23	9.65	8.36	7.29
ENSDARG00000003615	0.18	0.29	0	0.12	0.11	0	0.03	0.17	0.05	0.16	0	0
ENSDARG00000003616	15.39	5.57	15.29	14.32	21.44	12.9	16.14	15.83	12.37	14.52	14.65	14.84
ENSDARG00000003631	15.5	2.86	13.26	11.36	18.77	17.87	15.81	13.07	16.85	17.6	15.69	13.98
ENSDARG00000003632	0	0	0	0	0.07	0.2	0	0.19	0.52	0	0	0.06
ENSDARG00000003635	1.1	0.24	0.22	2.2	1.26	0.62	0.54	1.76	1.99	0.88	1.08	1
ENSDARG00000003641	138.77	326.14	149.33	135.85	129.77	129.5	140.5	160.42	136.26	148.91	141.87	148.6
ENSDARG00000003642	27.93	27.25	30.48	28.35	26.6	31.19	28.26	27.6	22.5	35.32	29.12	28.56
ENSDARG00000003655	340.95	407.17	380.58	414.23	399.67	369.32	330.72	308.32	255.41	399.8	416.81	377.87
ENSDARG00000003675	7.55	12.64	5.69	6.92	6.58	4.38	7.01	10.89	8.49	6.99	9.33	8.58
ENSDARG00000003680	53.74	30.47	77.23	34.6	46.24	63.57	52.28	23.94	32.17	59.25	58.71	38.38
ENSDARG00000003681	186.23	327.93	178.17	157.4	176.9	188.26	150.56	164.98	151.36	154.23	163.07	143.63
ENSDARG00000003684	0.18	0.08	0.17	0.13	0.03	0.15	0.1	0.06	0.39	0.15	0.18	0.17
ENSDARG00000003693	41.25	69.05	41.26	47.44	51.9	44.03	47.48	47.51	44.61	58.59	45.68	42.83
ENSDARG00000003695	253.89	414.19	271.97	285.6	259.83	278.37	205.58	193.26	160.2	259.33	243.8	207.14
ENSDARG00000003697	0	0	0	0.07	0	0	0.2	0	0	0.06	0	0.19
ENSDARG00000003699	3.14	0.49	3.07	4.73	3.59	3.16	4.56	4.19	4.57	3.21	3.67	3.96
ENSDARG00000003701	0	0.42	0.1	0	0.1	0.19	0.36	0	0	0	0	0
ENSDARG00000003705	122.53	83.91	139.76	116.83	103.67	114.23	123.39	99.4	72.27	114.33	124.17	110.62
ENSDARG00000003706	0.03	0	0.05	0.13	0.17	0.57	0.07	0.03	0.04	0.09	0.07	0.34
ENSDARG00000003732	0.42	0.77	0.05	0.47	0.75	0.35	0.71	1.86	1.85	0.41	0.46	0.55
ENSDARG00000003749	6.5	4.08	5.11	5.89	5.16	5.21	4.95	7.29	4.15	5.53	6.21	5.07
ENSDARG00000003750	0.72	0.81	1.23	1.29	1.04	1.12	1.75	1.91	5.99	1.11	1.53	0.89
ENSDARG00000003751	15.93	2.49	13.06	10.37	13.4	11.67	15.89	10.8	16.28	12	14.67	15.13
ENSDARG00000003754	74.58	86.79	81.2	89.96	104.46	73.38	78.08	104.9	48.62	81.07	79.48	76.49
ENSDARG00000003757	2.66	6.96	2.48	2.5	7.82	2.46	4.76	15.48	5.41	3.44	2.95	3.16
ENSDARG00000003769	6.02	0.73	5.31	3.41	5.64	3.72	3.2	4.17	2.38	3.5	3.67	1.21
ENSDARG00000003776	15.25	3.52	13.51	20.98	18.07	8.63	15.02	18.03	11.7	13.55	13.55	17.73
ENSDARG00000003779	19.76	10.05	19.13	29.31	32.77	13.9	17.12	21.98	17.14	31.47	25.26	34.31
